journey_id,customer_id,product_id,journey_date,journey_time,event_type,device_type,page_url,session_duration,is_conversion_event,conversion_value
88,8,104.0,2025-08-03,07:15:00,product_view,mobile,/product/104,1238,0,0.0
89,8,,2025-07-25,22:38:00,checkout_start,tablet,/product/104,204,0,0.0
90,8,,2025-08-07,03:54:00,feature_usage,desktop,/product/104,1448,0,0.0
91,8,,2025-07-25,20:28:00,checkout_start,desktop,/product/104,49,0,0.0
92,8,,2025-07-30,08:55:00,checkout_complete,desktop,/product/104,1008,1,33.5
93,8,,2024-10-14,04:55:00,page_view,tablet,/product/276,106,0,0.0
94,8,276.0,2024-10-23,23:13:00,add_to_cart,desktop,/product/276,886,0,0.0
95,8,276.0,2024-11-06,09:59:00,product_view,tablet,/product/276,1464,0,0.0
96,8,,2024-10-17,18:35:00,feature_usage,tablet,/product/276,847,0,0.0
97,8,,2024-10-31,01:38:00,feature_usage,mobile,/product/276,238,0,0.0
98,8,,2024-10-13,16:24:00,page_view,mobile,/product/276,1481,0,0.0
99,8,276.0,2024-11-06,11:16:00,product_view,desktop,/product/276,695,0,0.0
100,8,276.0,2024-10-14,23:54:00,product_view,tablet,/product/276,1206,0,0.0
101,8,276.0,2024-11-02,06:38:00,add_to_cart,mobile,/product/276,1666,0,0.0
102,8,,2024-11-04,10:28:00,page_view,mobile,/product/276,649,0,0.0
103,8,276.0,2024-10-16,22:41:00,product_view,mobile,/product/276,823,0,0.0
104,8,,2024-10-11,05:16:00,page_view,desktop,/product/276,579,0,0.0
105,8,,2024-10-19,00:33:00,page_view,mobile,/product/276,994,0,0.0
106,8,,2024-10-27,22:36:00,checkout_complete,mobile,/product/276,176,1,29.22
107,8,231.0,2024-05-31,07:47:00,add_to_cart,mobile,/product/231,1159,0,0.0
108,8,,2024-05-22,07:25:00,page_view,desktop,/product/231,1284,0,0.0
109,8,231.0,2024-05-12,23:18:00,product_view,desktop,/product/231,1767,0,0.0
110,8,,2024-05-30,12:07:00,page_view,mobile,/product/231,1280,0,0.0
111,8,,2024-05-31,06:02:00,feature_usage,mobile,/product/231,382,0,0.0
112,8,,2024-06-04,21:31:00,feature_usage,desktop,/product/231,1079,0,0.0
113,8,231.0,2024-05-15,08:27:00,add_to_cart,tablet,/product/231,1661,0,0.0
114,8,231.0,2024-05-28,11:29:00,add_to_cart,mobile,/product/231,1790,0,0.0
115,8,,2024-05-11,08:32:00,feature_usage,mobile,/product/231,1288,0,0.0
116,8,,2024-05-25,03:03:00,checkout_complete,desktop,/product/231,1320,1,361.56
117,9,,2024-05-07,19:14:00,page_view,mobile,/product/267,986,0,0.0
118,9,,2024-04-28,05:21:00,checkout_start,mobile,/product/267,1213,0,0.0
119,9,,2024-05-09,12:27:00,checkout_start,desktop,/product/267,1458,0,0.0
120,9,267.0,2024-04-27,05:54:00,add_to_cart,desktop,/product/267,1089,0,0.0
121,9,,2024-05-05,17:54:00,checkout_complete,mobile,/product/267,1017,1,13.72
122,9,,2024-04-29,04:00:00,page_view,mobile,/product/267,899,0,0.0
123,9,,2024-05-20,21:39:00,checkout_start,desktop,/product/267,1176,0,0.0
124,9,,2024-05-15,23:34:00,checkout_complete,tablet,/product/267,1176,1,13.72
125,9,,2025-12-01,22:47:00,page_view,mobile,/product/175,516,0,0.0
126,9,,2025-11-13,02:02:00,support_contact,mobile,/product/175,574,0,0.0
127,9,,2025-11-14,03:08:00,checkout_complete,tablet,/product/175,347,1,23.41
128,9,,2025-09-27,10:53:00,feature_usage,tablet,/product/49,1711,0,0.0
129,9,49.0,2025-09-28,22:50:00,add_to_cart,desktop,/product/49,33,0,0.0
130,9,49.0,2025-10-02,04:30:00,product_view,desktop,/product/49,1571,0,0.0
131,9,,2025-09-19,23:51:00,feature_usage,mobile,/product/49,436,0,0.0
132,9,49.0,2025-09-29,02:34:00,product_view,mobile,/product/49,261,0,0.0
133,9,,2025-10-02,19:32:00,page_view,mobile,/product/49,299,0,0.0
134,9,,2025-09-14,02:42:00,checkout_complete,mobile,/product/49,1285,1,376.25
135,9,,2025-09-29,23:26:00,checkout_complete,desktop,/product/49,1654,1,376.25
136,9,190.0,2023-01-04,11:12:00,add_to_cart,desktop,/product/190,1198,0,0.0
137,9,,2023-01-02,13:50:00,page_view,mobile,/product/190,163,0,0.0
138,9,,2023-01-05,19:07:00,support_contact,mobile,/product/190,675,0,0.0
139,9,,2022-12-24,09:13:00,page_view,mobile,/product/190,1448,0,0.0
140,9,,2023-01-09,04:17:00,page_view,desktop,/product/190,1502,0,0.0
141,9,190.0,2022-12-12,13:10:00,add_to_cart,mobile,/product/190,1317,0,0.0
142,9,,2022-12-15,07:38:00,checkout_complete,mobile,/product/190,998,1,9.61
143,9,190.0,2022-12-16,03:14:00,product_view,mobile,/product/190,1436,0,0.0
144,9,190.0,2022-12-31,07:51:00,product_view,mobile,/product/190,240,0,0.0
145,9,,2023-01-07,12:55:00,page_view,mobile,/product/190,1334,0,0.0
146,9,190.0,2022-12-28,00:26:00,product_view,desktop,/product/190,1004,0,0.0
147,9,,2022-12-20,10:36:00,checkout_complete,desktop,/product/190,1679,1,9.61
148,10,,2023-04-28,15:24:00,checkout_complete,mobile,/product/344,1388,1,66.27
149,10,,2023-05-23,00:27:00,feature_usage,tablet,/product/344,223,0,0.0
150,10,,2023-05-03,20:27:00,checkout_complete,desktop,/product/344,825,1,66.27
151,10,344.0,2023-05-25,06:54:00,product_view,mobile,/product/344,1697,0,0.0
152,10,344.0,2023-05-20,04:17:00,add_to_cart,desktop,/product/344,221,0,0.0
153,10,,2023-05-02,11:47:00,checkout_complete,mobile,/product/344,876,1,66.27
154,10,421.0,2025-07-23,12:26:00,add_to_cart,mobile,/product/421,884,0,0.0
155,10,421.0,2025-07-18,23:51:00,add_to_cart,desktop,/product/421,1483,0,0.0
156,10,,2025-07-02,14:35:00,checkout_start,desktop,/product/421,571,0,0.0
157,10,421.0,2025-07-08,17:37:00,product_view,tablet,/product/421,226,0,0.0
158,10,,2025-07-24,12:03:00,checkout_complete,tablet,/product/421,560,1,368.29
159,10,,2025-07-08,23:32:00,feature_usage,mobile,/product/421,1212,0,0.0
160,10,,2025-07-06,02:21:00,checkout_start,mobile,/product/421,848,0,0.0
161,10,,2025-07-07,08:59:00,checkout_complete,desktop,/product/421,1078,1,368.29
162,11,,2023-09-22,19:43:00,page_view,mobile,/product/216,1710,0,0.0
163,11,216.0,2023-10-16,05:02:00,add_to_cart,desktop,/product/216,46,0,0.0
164,11,,2023-10-03,01:56:00,page_view,mobile,/product/216,456,0,0.0
165,11,,2023-10-15,08:52:00,feature_usage,desktop,/product/216,1080,0,0.0
166,11,,2023-10-18,11:20:00,checkout_complete,desktop,/product/216,1449,1,9.45
167,11,,2022-11-26,15:28:00,page_view,tablet,/product/488,259,0,0.0
168,11,,2022-12-12,09:13:00,page_view,mobile,/product/488,144,0,0.0
169,11,488.0,2022-11-26,02:17:00,product_view,mobile,/product/488,88,0,0.0
170,11,488.0,2022-12-04,22:57:00,add_to_cart,desktop,/product/488,234,0,0.0
171,11,,2022-11-27,12:21:00,page_view,mobile,/product/488,1471,0,0.0
172,11,488.0,2022-12-01,23:28:00,add_to_cart,mobile,/product/488,1549,0,0.0
173,11,,2022-11-16,23:05:00,checkout_start,mobile,/product/488,1039,0,0.0
174,11,,2022-11-18,08:37:00,checkout_complete,mobile,/product/488,856,1,73.46
175,12,,2025-08-31,10:35:00,page_view,tablet,/product/465,42,0,0.0
176,12,465.0,2025-08-10,12:45:00,add_to_cart,desktop,/product/465,872,0,0.0
177,12,,2025-08-25,05:45:00,page_view,mobile,/product/465,235,0,0.0
178,12,465.0,2025-09-06,17:37:00,product_view,tablet,/product/465,503,0,0.0
179,12,465.0,2025-08-28,02:33:00,product_view,tablet,/product/465,1251,0,0.0
180,12,465.0,2025-09-06,13:14:00,add_to_cart,desktop,/product/465,106,0,0.0
181,12,,2025-09-02,02:43:00,checkout_start,desktop,/product/465,1671,0,0.0
182,12,,2025-09-05,16:40:00,checkout_complete,mobile,/product/465,113,1,372.57
183,13,,2024-06-14,22:17:00,page_view,mobile,/product/445,1779,0,0.0
184,13,,2024-06-09,05:49:00,page_view,mobile,/product/445,1231,0,0.0
185,13,,2024-06-08,04:28:00,checkout_start,mobile,/product/445,992,0,0.0
186,13,,2024-06-10,22:39:00,checkout_start,mobile,/product/445,40,0,0.0
187,13,,2024-06-25,15:32:00,page_view,mobile,/product/445,1126,0,0.0
188,13,,2024-05-30,11:42:00,page_view,desktop,/product/445,1450,0,0.0
189,13,,2024-06-07,01:46:00,checkout_complete,desktop,/product/445,1539,1,15.93
190,15,,2022-07-05,14:20:00,page_view,desktop,/product/153,1163,0,0.0
191,15,,2022-06-29,13:46:00,page_view,mobile,/product/153,1581,0,0.0
192,15,153.0,2022-07-10,11:06:00,product_view,desktop,/product/153,1333,0,0.0
193,15,,2022-07-02,20:39:00,checkout_start,mobile,/product/153,214,0,0.0
194,15,,2022-07-18,15:05:00,checkout_complete,mobile,/product/153,460,1,36.45
195,15,153.0,2022-06-29,21:16:00,product_view,mobile,/product/153,1776,0,0.0
196,15,,2022-07-20,14:12:00,checkout_start,desktop,/product/153,63,0,0.0
197,15,,2022-07-05,22:30:00,page_view,mobile,/product/153,84,0,0.0
198,15,153.0,2022-06-29,10:46:00,add_to_cart,tablet,/product/153,396,0,0.0
199,15,,2022-07-17,01:33:00,feature_usage,desktop,/product/153,740,0,0.0
200,15,,2022-07-10,06:39:00,feature_usage,tablet,/product/153,536,0,0.0
201,15,153.0,2022-07-14,07:38:00,add_to_cart,tablet,/product/153,1242,0,0.0
202,15,,2022-07-18,18:59:00,checkout_complete,mobile,/product/153,981,1,36.45
203,15,,2025-05-22,07:29:00,page_view,mobile,/product/294,1355,0,0.0
204,15,,2025-06-05,01:59:00,feature_usage,mobile,/product/294,1755,0,0.0
205,15,,2025-05-30,16:42:00,page_view,mobile,/product/294,747,0,0.0
206,15,294.0,2025-05-12,08:46:00,product_view,desktop,/product/294,99,0,0.0
207,15,,2025-05-16,17:55:00,page_view,mobile,/product/294,461,0,0.0
208,15,,2025-05-15,18:21:00,checkout_complete,desktop,/product/294,193,1,122.75
209,15,,2025-06-05,14:34:00,checkout_start,tablet,/product/294,966,0,0.0
210,15,,2025-05-16,00:30:00,checkout_start,tablet,/product/294,425,0,0.0
211,15,294.0,2025-05-29,21:04:00,add_to_cart,mobile,/product/294,491,0,0.0
212,15,,2025-05-26,04:55:00,checkout_start,mobile,/product/294,1738,0,0.0
213,15,,2025-05-11,11:05:00,checkout_complete,tablet,/product/294,1210,1,122.75
214,15,,2023-03-01,21:36:00,page_view,mobile,/product/26,1575,0,0.0
215,15,26.0,2023-03-20,19:57:00,add_to_cart,tablet,/product/26,1016,0,0.0
216,15,,2023-03-16,06:38:00,page_view,tablet,/product/26,1309,0,0.0
217,15,26.0,2023-03-03,08:49:00,add_to_cart,desktop,/product/26,516,0,0.0
218,15,,2023-02-28,03:40:00,checkout_complete,mobile,/product/26,1082,1,227.33
219,16,320.0,2022-08-17,10:59:00,product_view,desktop,/product/320,1565,0,0.0
220,16,,2022-08-10,22:49:00,feature_usage,desktop,/product/320,659,0,0.0
221,16,,2022-07-24,09:16:00,checkout_complete,tablet,/product/320,38,1,52.14
222,16,320.0,2022-08-08,22:33:00,product_view,desktop,/product/320,1586,0,0.0
223,16,,2022-08-18,06:40:00,checkout_start,desktop,/product/320,598,0,0.0
224,16,,2022-07-23,12:44:00,feature_usage,desktop,/product/320,339,0,0.0
225,16,,2022-07-31,23:32:00,page_view,tablet,/product/320,346,0,0.0
226,16,320.0,2022-08-02,06:55:00,product_view,desktop,/product/320,1549,0,0.0
227,16,,2022-07-25,23:09:00,feature_usage,tablet,/product/320,574,0,0.0
228,16,,2022-07-23,02:55:00,checkout_complete,desktop,/product/320,1271,1,52.14
229,16,,2024-11-12,05:41:00,page_view,desktop,/product/284,521,0,0.0
230,16,,2024-11-29,07:06:00,checkout_complete,mobile,/product/284,57,1,30.4
231,16,,2024-11-21,15:07:00,feature_usage,tablet,/product/284,252,0,0.0
232,16,,2024-11-24,23:41:00,checkout_complete,tablet,/product/284,235,1,30.4
233,16,,2024-11-05,21:12:00,checkout_complete,mobile,/product/284,326,1,30.4
234,16,,2024-11-29,06:31:00,feature_usage,tablet,/product/284,595,0,0.0
235,16,284.0,2024-11-12,10:43:00,product_view,mobile,/product/284,341,0,0.0
236,16,,2024-12-03,07:22:00,page_view,desktop,/product/284,1459,0,0.0
237,16,,2024-11-16,14:13:00,page_view,mobile,/product/284,1262,0,0.0
238,16,,2024-11-17,05:46:00,support_contact,desktop,/product/284,297,0,0.0
239,16,284.0,2024-11-05,19:10:00,product_view,mobile,/product/284,615,0,0.0
240,16,,2024-12-01,10:29:00,feature_usage,mobile,/product/284,250,0,0.0
241,16,284.0,2024-11-16,03:38:00,product_view,desktop,/product/284,1699,0,0.0
242,16,,2024-11-04,09:53:00,checkout_complete,mobile,/product/284,1157,1,30.4
243,18,,2025-03-22,10:29:00,feature_usage,mobile,/product/386,226,0,0.0
244,18,386.0,2025-03-09,02:59:00,product_view,mobile,/product/386,1656,0,0.0
245,18,,2025-04-01,05:35:00,page_view,mobile,/product/386,774,0,0.0
246,18,,2025-03-09,11:46:00,wishlist_add,desktop,/product/386,936,0,0.0
247,18,386.0,2025-03-21,17:08:00,add_to_cart,desktop,/product/386,70,0,0.0
248,18,,2025-03-14,01:40:00,checkout_start,mobile,/product/386,330,0,0.0
249,18,,2025-03-29,22:27:00,feature_usage,desktop,/product/386,1532,0,0.0
250,18,,2025-03-22,21:32:00,page_view,mobile,/product/386,1691,0,0.0
251,18,,2025-04-03,21:49:00,checkout_complete,tablet,/product/386,387,1,122.5
252,18,273.0,2024-07-23,06:46:00,add_to_cart,desktop,/product/273,683,0,0.0
253,18,273.0,2024-08-01,21:16:00,add_to_cart,tablet,/product/273,622,0,0.0
254,18,,2024-08-04,19:37:00,page_view,desktop,/product/273,1149,0,0.0
255,18,273.0,2024-07-31,13:12:00,product_view,mobile,/product/273,92,0,0.0
256,18,273.0,2024-08-05,10:50:00,add_to_cart,mobile,/product/273,1645,0,0.0
257,18,273.0,2024-07-31,06:04:00,add_to_cart,desktop,/product/273,1569,0,0.0
258,18,,2024-08-01,07:06:00,page_view,tablet,/product/273,756,0,0.0
259,18,,2024-08-04,05:39:00,checkout_complete,mobile,/product/273,1733,1,191.93
260,18,,2024-08-04,01:15:00,checkout_complete,mobile,/product/273,428,1,191.93
261,18,55.0,2025-07-30,06:01:00,add_to_cart,mobile,/product/55,1645,0,0.0
262,18,,2025-08-08,19:41:00,feature_usage,tablet,/product/55,611,0,0.0
263,18,,2025-07-26,20:31:00,checkout_complete,desktop,/product/55,1089,1,10.13
264,18,55.0,2025-08-06,00:30:00,product_view,mobile,/product/55,56,0,0.0
265,18,,2025-07-22,19:10:00,page_view,desktop,/product/55,933,0,0.0
266,18,,2025-07-15,22:43:00,review_submitted,tablet,/product/55,282,0,0.0
267,18,,2025-07-29,04:24:00,checkout_complete,desktop,/product/55,231,1,10.13
268,21,,2022-06-19,09:51:00,page_view,mobile,/product/495,71,0,0.0
269,21,,2022-06-16,13:04:00,support_contact,desktop,/product/495,1764,0,0.0
270,21,,2022-06-02,10:24:00,support_contact,tablet,/product/495,1053,0,0.0
271,21,495.0,2022-06-12,02:23:00,add_to_cart,mobile,/product/495,1666,0,0.0
272,21,,2022-06-05,09:31:00,checkout_complete,mobile,/product/495,886,1,37.69
273,21,,2022-06-24,09:24:00,checkout_complete,mobile,/product/495,1523,1,37.69
274,21,,2022-06-09,11:28:00,checkout_complete,mobile,/product/495,341,1,37.69
275,21,,2025-10-28,02:43:00,checkout_start,mobile,/product/43,464,0,0.0
276,21,,2025-10-20,13:34:00,feature_usage,desktop,/product/43,585,0,0.0
277,21,,2025-10-20,06:03:00,checkout_complete,mobile,/product/43,720,1,86.47
278,21,,2025-03-02,14:34:00,checkout_complete,mobile,/product/8,476,1,163.38
279,21,,2025-02-19,10:50:00,checkout_start,mobile,/product/8,1763,0,0.0
280,21,8.0,2025-03-14,09:12:00,add_to_cart,tablet,/product/8,1385,0,0.0
281,21,,2025-03-04,18:36:00,page_view,mobile,/product/8,1652,0,0.0
282,21,8.0,2025-03-20,22:45:00,add_to_cart,tablet,/product/8,829,0,0.0
283,21,,2025-02-21,23:42:00,feature_usage,mobile,/product/8,354,0,0.0
284,21,,2025-03-04,13:21:00,feature_usage,desktop,/product/8,891,0,0.0
285,21,,2025-03-01,22:23:00,checkout_complete,mobile,/product/8,856,1,163.38
286,21,,2025-03-17,23:18:00,checkout_start,tablet,/product/8,1138,0,0.0
287,21,8.0,2025-02-20,13:57:00,add_to_cart,mobile,/product/8,1610,0,0.0
288,21,,2025-03-07,13:18:00,checkout_complete,desktop,/product/8,1393,1,163.38
289,21,177.0,2023-07-14,11:19:00,product_view,mobile,/product/177,1051,0,0.0
290,21,,2023-06-17,18:40:00,checkout_complete,mobile,/product/177,259,1,29.45
291,21,,2023-07-02,13:00:00,checkout_complete,mobile,/product/177,759,1,29.45
292,21,,2023-07-10,06:54:00,feature_usage,mobile,/product/177,697,0,0.0
293,21,,2023-07-12,18:23:00,feature_usage,tablet,/product/177,140,0,0.0
294,21,,2023-07-06,01:09:00,review_submitted,desktop,/product/177,863,0,0.0
295,21,,2023-07-12,16:32:00,page_view,mobile,/product/177,1271,0,0.0
296,21,,2023-07-15,18:32:00,page_view,mobile,/product/177,670,0,0.0
297,21,,2023-07-13,08:04:00,checkout_complete,mobile,/product/177,61,1,29.45
298,22,151.0,2025-04-23,14:21:00,add_to_cart,mobile,/product/151,673,0,0.0
299,22,,2025-04-05,22:24:00,page_view,desktop,/product/151,1596,0,0.0
300,22,,2025-04-07,03:24:00,page_view,desktop,/product/151,87,0,0.0
301,22,,2025-04-04,07:45:00,feature_usage,desktop,/product/151,299,0,0.0
302,22,151.0,2025-04-17,14:39:00,product_view,mobile,/product/151,781,0,0.0
303,22,151.0,2025-04-14,15:17:00,product_view,desktop,/product/151,988,0,0.0
304,22,,2025-04-06,10:12:00,checkout_start,desktop,/product/151,779,0,0.0
305,22,,2025-03-29,18:43:00,feature_usage,tablet,/product/151,897,0,0.0
306,22,,2025-04-07,16:59:00,feature_usage,mobile,/product/151,1414,0,0.0
307,22,,2025-04-19,23:57:00,checkout_complete,tablet,/product/151,879,1,5.4
308,24,,2023-06-11,08:49:00,feature_usage,mobile,/product/155,513,0,0.0
309,24,,2023-06-19,05:26:00,page_view,mobile,/product/155,694,0,0.0
310,24,155.0,2023-06-24,18:55:00,product_view,tablet,/product/155,1012,0,0.0
311,24,155.0,2023-06-02,19:20:00,add_to_cart,mobile,/product/155,66,0,0.0
312,24,,2023-06-14,08:22:00,checkout_complete,tablet,/product/155,1663,1,115.88
313,24,,2023-12-09,04:39:00,support_contact,desktop,/product/344,1447,0,0.0
314,24,,2023-11-29,08:03:00,checkout_complete,mobile,/product/344,646,1,69.56
315,24,,2023-11-22,12:17:00,feature_usage,mobile,/product/344,757,0,0.0
316,24,,2023-11-26,12:43:00,page_view,mobile,/product/344,710,0,0.0
317,24,344.0,2023-12-14,09:15:00,product_view,mobile,/product/344,1688,0,0.0
318,24,,2023-12-20,04:48:00,checkout_complete,tablet,/product/344,999,1,69.56
319,26,,2025-10-09,12:29:00,page_view,mobile,/product/117,1167,0,0.0
320,26,,2025-10-10,20:44:00,review_submitted,tablet,/product/117,67,0,0.0
321,26,,2025-10-18,16:41:00,page_view,mobile,/product/117,696,0,0.0
322,26,,2025-10-22,13:49:00,feature_usage,tablet,/product/117,642,0,0.0
323,26,117.0,2025-10-06,12:29:00,add_to_cart,mobile,/product/117,573,0,0.0
324,26,,2025-10-16,01:57:00,page_view,mobile,/product/117,534,0,0.0
325,26,,2025-10-22,06:47:00,checkout_complete,mobile,/product/117,1160,1,34.85
326,28,,2025-10-05,12:21:00,checkout_complete,mobile,/product/141,87,1,57.91
327,28,141.0,2025-09-22,13:46:00,product_view,mobile,/product/141,1492,0,0.0
328,28,141.0,2025-10-03,11:58:00,add_to_cart,mobile,/product/141,1300,0,0.0
329,28,,2025-09-21,18:13:00,feature_usage,tablet,/product/141,65,0,0.0
330,28,,2025-09-07,16:36:00,page_view,tablet,/product/141,1290,0,0.0
331,28,,2025-09-07,11:27:00,page_view,desktop,/product/141,1052,0,0.0
332,28,,2025-09-11,15:24:00,checkout_start,mobile,/product/141,1446,0,0.0
